tourney_id,tourney_name,surface,draw_size,match_num,winner_id,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpFaced,w_bpSaved,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpFaced,l_bpSaved,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_date
2020580,Australian Open,Hard,128,142,123755,Daniel Elahi Galan,R,191,COL,24,111795,Filippo Baldi,R,183,ITA,24,6-1 6-2,58,9,1,46,33,27,7,8,1,1,3,1,52,30,17,9,7,9,5,186,269,238,198,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,125,125802,Ilya Ivashka,R,193,BLR,26,106281,Liam Broady,L,183,GBR,26,6-3 6-0,73,2,1,47,38,29,5,8,3,3,0,2,58,36,17,9,7,7,2,149,354,237,198,2020-01-20 00:00:00
2020520,Roland Garros,Clay,128,141,207830,Tomas Machac,R,183,CZE,20,109699,Julian Lenz,R,188,GER,28,6-2 7-5,109,6,4,83,50,36,13,10,11,9,0,3,76,51,27,11,10,10,5,253,205,260,198,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,146,124079,Pedro Martinez,R,185,ESP,23,109699,Julian Lenz,R,188,GER,27,6-0 6-1,44,3,0,30,23,21,7,7,0,0,2,4,38,21,11,3,6,6,1,168,300,239,196,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,101,106110,Filip Horansky,R,175,SVK,27,105751,Roberto Ortega Olmedo,U,168,ESP,29,4-6 7-5 6-4,137,1,5,127,84,52,18,16,13,8,0,4,95,55,35,20,16,8,2,169,299,242,195,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,148,126149,Gianluca Mager,R,185,ITA,25,105051,Matthew Ebden,R,188,AUS,32,7-5 6-4,87,9,1,76,49,38,13,11,2,2,5,4,64,45,34,9,11,8,6,117,473,240,195,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,200,106408,Mario Vilella Martinez,R,178,ESP,24,106288,Mathias Bourgue,R,188,FRA,26,6-1 6-4,65,5,1,49,33,27,11,9,2,2,5,3,50,29,19,9,8,5,2,196,254,243,193,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,205,105613,Norbert Gombos,R,193,SVK,29,106353,Pedja Krstin,R,183,SRB,25,6-3 6-3,63,11,1,50,38,32,7,9,3,3,6,3,60,34,28,7,9,6,3,113,498,244,193,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,138,106393,Frederico Ferreira Silva,L,178,POR,25,106227,Ji Sung Nam,R,183,KOR,26,2-6 6-4 6-4,153,6,6,93,51,31,17,14,13,7,4,5,106,58,36,18,14,21,15,198,250,245,192,2020-01-20 00:00:00
2021520,Roland Garros,Clay,128,865,122298,Botic Van De Zandschulp,R,188,NED,26,131905,Manuel Guinard,U,180,FRA,26,6-3 6-2,75,2,1,52,33,24,7,9,5,3,1,1,62,44,22,6,8,10,4,154,478,298,189,2021-05-31 00:00:00
2020580,Australian Open,Hard,128,151,106075,Jozef Kovalik,R,183,SVK,27,104735,Tobias Kamke,R,180,GER,34,6-1 7-6(4),90,7,2,63,41,33,10,10,1,0,1,2,61,33,24,12,9,7,4,139,379,248,188,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,174,105539,Evgeny Donskoy,R,185,RUS,30,105634,Viktor Galovic,R,193,ITA,29,6-3 3-6 6-3,126,5,2,83,49,39,20,14,10,9,6,3,114,76,55,13,13,14,12,106,522,249,187,2020-01-20 00:00:00
2021540,Wimbledon,Grass,128,163,207830,Tomas Machac,R,183,CZE,21,103990,Tommy Robredo,R,180,ESP,39,7-5 4-6 10-8,144,5,2,116,80,57,20,20,9,5,8,5,125,85,58,18,20,15,10,144,507,295,185,2021-06-28 00:00:00
2020520,Roland Garros,Clay,128,162,105841,Lorenzo Giustino,R,183,ITA,29,109739,Maximilian Marterer,L,191,GER,25,6-3 5-7 7-6(1),166,0,6,120,66,44,27,17,15,10,7,6,104,62,42,19,16,14,9,157,363,267,183,2020-09-28 00:00:00
2021581,Australian Open,Hard,128,119,144817,Marc Andrea Huesler,L,196,SUI,24,117361,Akira Santillan,R,180,AUS,24,6-3 3-6 6-3,123,11,4,82,51,39,17,14,1,0,6,8,97,57,43,17,13,8,6,147,447,282,182,2021-01-10 00:00:00
2020580,Australian Open,Hard,128,130,111460,Quentin Halys,R,191,FRA,23,117361,Akira Santillan,R,180,AUS,23,6-3 7-6(4),91,14,4,69,42,34,16,11,3,2,4,2,67,41,30,14,10,4,2,215,222,252,182,2020-01-20 00:00:00
2020520,Roland Garros,Clay,128,149,126535,Carlos Taberner,R,183,ESP,23,109303,Stefano Napolitano,R,196,ITA,25,6-4 7-5,117,1,2,70,50,30,12,11,4,1,1,4,70,39,25,13,11,8,3,149,387,268,182,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,102,105655,Hiroki Moriya,R,170,JPN,29,111511,Noah Rubin,R,175,USA,24,7-6(3) 7-5,94,2,3,68,37,26,19,12,6,3,7,3,72,50,35,8,12,6,2,212,225,253,181,2020-01-20 00:00:00
2021581,Australian Open,Hard,128,190,106071,Bernard Tomic,R,193,AUS,28,209262,Tristan Schoolkate,R,183,AUS,20,6-4 1-6 7-6(3),148,7,4,100,71,49,12,15,10,6,9,10,108,73,52,15,14,7,4,228,253,839,18,2021-01-10 00:00:00
2020520,Roland Garros,Clay,128,182,105406,Roberto Marcora,R,194,ITA,31,106137,Tristan Lamasine,R,183,FRA,28,7-6(4) 3-6 6-3,175,6,3,141,87,58,25,15,16,13,5,6,108,75,50,16,15,12,9,173,334,271,178,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,143,105359,Jason Jung,R,178,TPE,30,105385,Donald Young,L,183,USA,30,6-4 6-7(8) 6-1,128,11,4,108,66,53,20,15,7,5,0,7,86,46,33,20,14,7,2,126,429,257,177,2020-01-20 00:00:00
2020520,Roland Garros,Clay,128,122,111153,Christopher Eubanks,R,201,USA,24,144972,Geoffrey Blancaneaux,R,180,FRA,22,6-2 7-5,80,6,6,62,41,29,8,10,4,2,1,5,64,39,19,14,10,7,2,237,215,273,177,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,141,104897,Matthias Bachinger,R,188,GER,33,106186,Jason Kubler,R,178,AUS,27,7-5 7-5,110,17,2,78,51,38,12,12,7,6,4,6,86,60,35,15,12,6,3,213,223,261,172,2020-01-20 00:00:00
2021560,Us Open,Hard,128,116,126523,Bernabe Zapata Miralles,R,185,ESP,25,111578,Stefan Kozlov,R,183,USA,24,7-5 1-6 6-3,143,4,6,91,60,38,11,0,11,4,3,3,88,70,39,4,0,10,3,116,702,312,171,2021-08-30 00:00:00
2021540,Wimbledon,Grass,128,113,105406,Roberto Marcora,R,194,ITA,32,111795,Filippo Baldi,R,183,ITA,25,6-3 7-5,85,2,2,58,34,23,15,10,6,4,0,3,74,46,27,11,11,8,3,194,358,308,169,2021-06-28 00:00:00
2021560,Us Open,Hard,128,142,110778,Joao Menezes,R,185,BRA,25,111795,Filippo Baldi,R,183,ITA,26,6-4 7-6(4),111,7,4,69,47,34,9,0,3,1,0,2,81,45,28,18,0,10,7,224,305,319,163,2021-08-30 00:00:00
2021540,Wimbledon,Grass,128,172,106034,Yasutaka Uchiyama,R,183,JPN,29,104534,Dudi Sela,R,175,ISR,36,6-7(4) 7-5 6-4,145,17,3,96,59,47,25,17,1,0,0,5,141,86,58,27,18,9,6,116,697,315,161,2021-06-28 00:00:00
2020580,Australian Open,Hard,128,107,207518,Lorenzo Musetti,R,185,ITA,18,104804,Amir Weintraub,R,188,ISR,33,6-2 6-1,43,4,0,45,30,21,12,8,2,2,0,0,38,27,12,4,7,8,3,364,107,300,160,2020-01-20 00:00:00
2021560,Us Open,Hard,128,129,111460,Quentin Halys,R,191,FRA,25,209079,Samir Banerjee,R,180,USA,18,6-1 6-0,46,5,0,37,25,19,10,0,3,3,0,4,41,19,7,9,0,13,8,183,394,300,160,2021-08-30 00:00:00
2021540,Wimbledon,Grass,128,138,207760,Anton Matusevich,U,180,GBR,20,210117,William Jansen,L,180,GBR,16,4-6 6-0 6-4,98,7,7,86,46,29,19,13,12,7,4,7,94,53,28,17,13,16,8,454,87,300,160,2021-06-28 00:00:00
2020580,Australian Open,Hard,128,110,111153,Christopher Eubanks,R,201,USA,24,111515,Thai Son Kwiatkowski,R,188,USA,25,6-3 7-6(8),87,12,4,75,54,41,12,11,3,2,8,5,77,41,29,17,10,4,2,221,215,271,156,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,206,123755,Daniel Elahi Galan,R,191,COL,24,126846,Aleksandar Vukic,R,188,AUS,24,6-3 6-2,61,4,1,58,39,33,8,9,2,2,3,3,48,30,19,7,8,6,3,186,269,272,155,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,135,120424,Yannick Maden,R,185,GER,30,109739,Maximilian Marterer,L,191,GER,24,6-7(2) 7-6(2) 7-6(8),190,1,3,147,90,56,34,18,8,5,17,3,138,96,71,18,18,11,8,125,429,274,154,2020-01-20 00:00:00
2020520,Roland Garros,Clay,128,125,126845,Max Purcell,R,185,AUS,22,131905,Manuel Guinard,U,180,FRA,25,6-4 6-4,100,6,1,77,47,39,12,10,5,5,3,2,63,32,22,19,10,10,8,228,233,290,154,2020-09-28 00:00:00
2021520,Roland Garros,Clay,128,905,202385,Jenson Brooksby,R,188,USA,20,145001,Evan Furness,R,180,FRA,23,6-7(5) 7-6(2) 6-4,202,0,3,124,76,53,22,17,10,5,8,7,155,99,61,27,17,15,9,163,437,327,151,2021-05-31 00:00:00
2020520,Roland Garros,Clay,128,129,105723,Andrey Kuznetsov,R,185,RUS,30,104882,Blaz Kavcic,R,188,SLO,34,4-6 7-6(8) 6-3,142,7,3,98,54,41,20,16,7,3,7,7,102,55,36,24,15,10,6,573,45,298,148,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,159,105432,Prajnesh Gunneswaran,L,188,IND,30,117358,Harry Bourchier,R,185,AUS,24,6-2 6-4,62,4,2,53,32,22,10,9,4,2,4,2,48,32,17,5,9,6,1,123,442,282,144,2020-01-20 00:00:00
2021581,Australian Open,Hard,128,209,106071,Bernard Tomic,R,193,AUS,28,105441,John Patrick Smith,L,188,AUS,32,6-4 5-7 7-6(7),166,5,1,110,68,46,26,17,8,5,7,0,114,89,61,13,17,9,6,228,253,315,143,2021-01-10 00:00:00
2021581,Australian Open,Hard,128,114,106186,Jason Kubler,R,178,AUS,28,105051,Matthew Ebden,R,188,AUS,33,7-5 2-6 6-4,145,1,2,98,71,46,14,15,12,8,7,6,80,51,37,15,15,5,1,259,210,318,141,2021-01-10 00:00:00
2020580,Australian Open,Hard,128,147,122669,Juan Pablo Varillas,R,185,PER,24,209262,Tristan Schoolkate,R,183,AUS,19,2-6 7-5 7-5,137,6,7,100,53,37,19,16,17,11,10,8,90,47,34,18,16,10,4,143,372,864,14,2020-01-20 00:00:00
2021581,Australian Open,Hard,128,154,134868,Tallon Griekspoor,R,188,NED,24,117358,Harry Bourchier,R,185,AUS,25,7-6(6) 6-3,98,2,0,73,54,37,12,11,8,7,2,4,67,39,26,16,10,4,2,155,423,323,138,2021-01-10 00:00:00
2021560,Us Open,Hard,128,151,126156,Antoine Hoang,R,183,FRA,26,134457,Nicolas Moreno De Alboran,R,180,USA,24,6-3 7-5,99,3,4,63,44,36,9,0,2,1,6,2,62,34,23,12,0,6,3,150,505,349,138,2021-08-30 00:00:00
2020580,Australian Open,Hard,128,189,106075,Jozef Kovalik,R,183,SVK,27,106291,Luke Saville,R,188,AUS,26,6-7(7) 7-6(3) 6-4,190,5,3,118,62,45,26,17,15,10,4,3,132,89,51,21,17,21,15,139,379,306,131,2020-01-20 00:00:00
2020520,Roland Garros,Clay,128,124,106234,Aslan Karatsev,R,185,RUS,27,209070,Arthur Cazaux,R,183,FRA,18,6-1 7-5,83,0,2,52,30,23,15,10,3,2,1,0,53,34,23,7,9,7,3,116,519,922,13,2020-09-28 00:00:00
2021581,Australian Open,Hard,128,127,105633,Mohamed Safwat,R,183,EGY,30,105963,Arthur De Greef,R,183,BEL,29,6-2 6-4,78,7,2,56,29,21,17,9,5,4,1,6,63,34,21,13,9,8,4,153,425,338,129,2021-01-10 00:00:00
2020580,Australian Open,Hard,128,194,105376,Peter Gojowczyk,R,185,GER,30,104882,Blaz Kavcic,R,188,SLO,33,3-6 6-3 6-4,124,8,4,95,52,36,25,14,7,5,8,5,83,49,35,17,14,5,2,120,463,309,129,2020-01-20 00:00:00
2020520,Roland Garros,Clay,128,157,103990,Tommy Robredo,R,180,ESP,38,105963,Arthur De Greef,R,183,BEL,28,6-4 6-2,81,2,0,53,38,30,10,9,2,2,1,1,58,36,23,11,9,8,5,221,247,327,128,2020-09-28 00:00:00
2021540,Wimbledon,Grass,128,116,106034,Yasutaka Uchiyama,R,183,JPN,29,126106,Ryan Peniston,U,180,GBR,26,3-6 6-2 6-4,130,5,5,94,47,35,21,14,7,3,3,5,97,63,33,18,13,16,11,116,697,366,122,2021-06-28 00:00:00
2021540,Wimbledon,Grass,128,189,117360,Marc Polmans,R,188,AUS,24,208269,Felix Gill,U,180,GBR,19,7-6(8) 6-2,92,6,3,57,34,28,17,10,0,0,4,1,70,51,32,10,11,6,4,154,467,987,12,2021-06-28 00:00:00
2021520,Roland Garros,Clay,128,853,122078,Dmitry Popko,R,191,KAZ,24,200188,Matteo Martineau,U,180,FRA,22,7-6(3) 4-6 6-4,146,5,3,103,57,37,29,16,10,7,7,2,114,82,52,17,16,11,8,195,362,376,118,2021-05-31 00:00:00
2020520,Roland Garros,Clay,128,114,111202,Hyeon Chung,R,188,KOR,24,144675,Baptiste Crepatte,U,180,FRA,26,7-6(7) 6-4,112,1,11,71,34,20,17,11,7,1,2,2,84,45,29,9,11,13,6,150,383,350,116,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,197,134868,Tallon Griekspoor,R,188,NED,24,207518,Lorenzo Musetti,R,185,ITA,18,6-4 7-6(8),95,2,1,81,56,45,12,11,2,2,6,2,73,42,33,16,11,1,0,175,288,364,107,2020-01-20 00:00:00
2020520,Roland Garros,Clay,128,106,200265,Ulises Blanch,R,188,USA,22,144946,Rayane Roumane,R,193,FRA,20,3-6 6-3 6-3,130,3,3,84,50,38,12,14,12,8,3,5,110,62,39,19,13,16,10,250,207,368,107,2020-09-28 00:00:00
2021540,Wimbledon,Grass,128,191,124116,Sebastian Ofner,R,191,AUT,25,105723,Andrey Kuznetsov,R,185,RUS,30,6-3 7-5,65,8,1,60,35,32,15,11,0,0,3,3,62,38,26,12,10,2,0,171,422,396,105,2021-06-28 00:00:00
2021560,Us Open,Hard,128,196,105477,Marco Trungelliti,R,178,ARG,32,206499,Aleksandar Kovacevic,U,180,USA,23,3-6 7-6(6) 7-5,138,8,6,109,52,42,34,0,8,7,13,4,99,60,50,23,0,3,2,198,361,414,100,2021-08-30 00:00:00
2021520,Roland Garros,Clay,128,891,117360,Marc Polmans,R,188,AUS,24,209950,Arthur Fils,R,185,FRA,17,6-1 6-3,77,2,0,43,31,23,8,8,3,2,1,4,54,36,17,7,8,8,3,149,505,1035,10,2021-05-31 00:00:00
2021520,Roland Garros,Clay,128,814,109739,Maximilian Marterer,L,191,GER,26,208659,Giovanni Mpetshi Perricard,R,180,FRA,18,2-6 6-3 6-4,87,0,1,70,50,39,12,14,2,0,8,3,75,47,36,14,13,4,2,215,322,1042,10,2021-05-31 00:00:00
2021540,Wimbledon,Grass,128,203,134868,Tallon Griekspoor,R,188,NED,25,209259,Arthur Fery,R,180,GBR,19,4-6 3-6 7-6(5) 7-6(5) 6-2,194,16,5,165,111,80,29,27,11,6,6,2,148,108,78,23,26,8,4,124,673,1035,10,2021-06-28 00:00:00
